Time,Amplitude
0.0,100.0
0.003334444814938313,99.15706868533675
0.006668889629876626,96.65254021859928
0.010003334444814937,92.55838220286364
0.013337779259753251,86.9918086108424
0.016672224074691565,80.1112880958798
0.020006668889629875,72.11116409291317
0.02334111370456819,63.21508542344802
0.026675558519506502,53.66848940272816
0.030010003334444816,43.73041336243928
0.03334444814938313,33.66493376110027
0.03667889296432144,23.73254379461103
0.04001333777925975,14.181780237684087
0.04334778259419807,5.24139821282483
0.04668222740913638,-2.8866307643593885
0.050016672224074694,-10.033055792728069
0.053351117039013005,-16.06601959593325
0.056685561853951315,-20.894318315363876
0.06002000666888963,-24.46915389706301
0.06335445148382794,-26.784342917100837
0.06668889629876626,-27.875004422419696
0.07002334111370456,-27.814806484919565
0.07335778592864288,-26.711904448588026
0.0766922307435812,-24.70375123931189
0.0800266755585195,-21.950999806142434
0.08336112037345782,-18.63074829828915
0.08669556518839613,-14.929398863394308
0.09003001000333445,-11.0354103121422
0.09336445481827275,-7.132223110583164
0.09669889963321107,-3.391622464071416
0.10003334444814939,0.032217688305994585
0.10336778926308769,3.0077990710241522
0.10670223407802601,5.430301031879766
0.11003667889296433,7.224395127402131
0.11337112370790263,8.34579736889561
0.11670556852284095,8.781535131815506
0.12004001333777926,8.548957559667228
0.12337445815271757,7.693567884310353
0.12670890296765588,6.285801461365706
0.1300433477825942,4.416912708656695
0.13337779259753252,2.194166036524897
0.13671223741247082,-0.26445089786493803
0.14004668222740912,-2.835759488349268
0.14338112704234746,-5.396931956182712
0.14671557185728576,-7.830812400609867
0.15005001667222406,-10.03080217644336
0.1533844614871624,-11.905118482914764
0.1567189063021007,-13.380266295551053
0.160053351117039,-14.403600987776105
0.16338779593197733,-14.944900497191846
0.16672224074691563,-14.996909867027284
0.17005668556185397,-14.574865537286701
0.17339113037679227,-13.715049982364235
0.17672557519173057,-12.472467390232646
0.1800600200066689,-10.917766413893089
0.1833944648216072,-9.133565190026346
0.1867289096365455,-7.210355690856522
0.19006335445148384,-5.242178261411999
0.19339779926642214,-3.322262462864682
0.19673224408136045,-1.5388270326638072
0.20006668889629878,0.02877980806221281
0.20340113371123708,1.313437661525084
0.20673557852617538,2.2629726655399267
0.21007002334111372,2.8421326231511763
0.21340446815605202,3.033748718266083
0.21673891297099032,2.8390514747456033
0.22007335778592865,2.277146760046789
0.22340780260086696,1.3836947548714345
0.22674224741580526,0.20886930139593285
0.2300766922307436,-1.185294560490497
0.2334111370456819,-2.728032019287303
0.2367455818606202,-4.343307354666108
0.24008002667555853,-5.953437111962367
0.24341447149049683,-7.482710331200702
0.24674891630543513,-8.860841964236865
0.25008336112037344,-10.026106250842119
0.25341780593531177,-10.92801411628832
0.2567522507502501,-11.529421722100786
0.2600866955651884,-11.807985028460788
0.2634211403801267,-11.756906301705417
0.26675558519506504,-11.384951484459773
0.2700900300100033,-10.715750735987275
0.27342447482494164,-9.786426746499304
0.27675891963988,-8.645625201300314
0.28009336445481825,-7.351047720966447
0.2834278092697566,-5.9666086228047766
0.2867622540846949,-4.559352062480758
0.2900966988996332,-3.19627492016574
0.2934311437145715,-1.9412028850134178
0.29676558852950985,-0.8518625625142349
0.3001000333444481,0.022718619747559288
0.30343447815938646,0.644369817510718
0.3067689229743248,0.987398478122401
0.31010336778926306,1.0396091686074787
0.3134378126042014,0.8026808896275561
0.3167722574191397,0.2918941868033631
0.320106702234078,-0.4647706632268762
0.32344114704901633,-1.4281144893159827
0.32677559186395466,-2.5497031829328276
0.330110036678893,-3.7742566534945925
0.33344448149383127,-5.04232718719448
0.3367789263087696,-6.293139634524453
0.34011337112370793,-7.467459851185172
0.3434478159386462,-8.510358007239194
0.34678226075358454,-9.37373968805852
0.35011670556852287,-10.01852978832098
0.35345115038346114,-10.416411438438164
0.3567855951983995,-10.55104376353516
0.3601200400133378,-10.418707131379959
0.3634544848282761,-10.028351529292777
0.3667889296432144,-9.401051565976145
0.37012337445815274,-8.568899038083895
0.373457819273091,-7.573389778243294
0.37679226408802935,-6.463384442419043
0.3801267089029677,-5.292741969888419
0.38346115371790596,-4.117738813221935
0.3867955985328443,-2.9943960647679564
0.3901300433477826,-1.9758399251112522
0.3934644881627209,-1.1098184567031915
0.3967989329776592,-0.4364893986000826
0.40013337779259756,0.0134195992471966
0.40346782260753583,0.21999497870684515
0.40680226742247416,0.17500392278799204
0.4101367122374125,-0.11779347343129665
0.41347115705235077,-0.6428976016778707
0.4168056018672891,-1.373873008404761
0.42014004668222743,-2.2746614997141568
0.4234744914971657,-3.301340354241043
0.42680893631210404,-4.404240926182067
0.43014338112704237,-5.530326565846816
0.43347782594198064,-6.625717200115483
0.436812270756919,-7.638241613095731
0.4401467155718573,-8.519897715834086
0.4434811603867956,-9.229105904309437
0.4468156052017339,-9.732650732146459
0.45015005001667224,-10.00722107963847
0.4534844948316105,-10.040478074226904
0.45681893964654885,-9.831602312660767
0.4601533844614872,-9.391296409213027
0.46348782927642546,-8.741244407810644
0.4668222740913638,-7.913054964363132
0.4701567189063021,-6.946739254387772
0.4734911637212404,-5.888796179507083
0.4768256085361787,-4.789995638452681
0.48016005335111706,-3.7029645580532953
0.48349449816605533,-2.679689409794575
0.48682894298099366,-1.7690526577683823
0.490163387795932,-1.0145188297696777
0.49349783261087027,-0.4520787636305901
0.4968322774258086,-0.10854839285404871
0.5001667222407469,-0.00030176938571102596
0.5035011670556853,-0.13249765347456055
0.5068356118706235,-0.49883587812361263
0.5101700566855618,-1.0818548925633031
0.5135045015005002,-1.8537565568245356
0.5168389463154385,-2.7777195735397795
0.5201733911303767,-3.8096400495021157
0.5235078359453151,-4.900217641666039
0.5268422807602534,-5.997289492075041
0.5301767255751917,-7.048302451027561
0.5335111703901301,-8.002807475516517
0.5368456152050683,-8.814858883542971
0.5401800600200066,-9.445205407664158
0.543514504834945,-9.863169533613949
0.5468489496498833,-10.048125998113298
0.5501833944648216,-9.990508895276022
0.55351783927976,-9.692298749613606
0.5568522840946982,-9.166965145871043
0.5601867289096365,-8.438865942302154
0.5635211737245749,-7.542129556526499
0.5668556185395132,-6.519071119440738
0.5701900633544514,-5.41821531045036
0.5735245081693898,-4.292017386575617
0.5768589529843281,-3.1943884188622924
0.5801933977992664,-2.178140363175898
0.5835278426142048,-1.29247085350584
0.586862287429143,-0.5806062946327382
0.5901967322440813,-0.0777149844039009
0.5935311770590197,0.19081009308525054
0.596865621873958,0.21061595684942525
0.6002000666888962,-0.020860301591119068
0.6035345115038346,-0.4941944204861155
0.6068689563187729,-1.188343522138057
0.6102034011337112,-2.071566588066803
0.6135378459486496,-3.1028571933750353
0.6168722907635878,-4.233824594537694
0.6202067355785261,-5.410937841829749
0.6235411803934645,-6.578029996800149
0.6268756252084028,-7.678946617077894
0.6302100700233411,-8.660215055506189
0.6335445148382794,-9.47360919780674
0.6368789596532177,-10.078488162380069
0.640213404468156,-10.443797069600997
0.6435478492830944,-10.549632855188328
0.6468822940980327,-10.388297605606844
0.650216738912971,-9.964785167229302
0.6535511837279093,-9.29667277902704
0.6568856285428476,-8.41341702105159
0.660220073357786,-7.355081197422184
0.6635545181727243,-6.170548098924499
0.6668889629876625,-4.915296667692859
0.6702234078026009,-3.64884225837938
0.6735578526175392,-2.431956946496718
0.6768922974324775,-1.3237978587365815
0.6802267422474159,-0.3790772081610867
0.6835611870623541,0.35459271316033547
0.6868956318772924,0.839052944117781
0.6902300766922308,1.0475355828500597
0.6935645215071691,0.9660897336775758
0.6968989663221073,0.5944222183437784
0.7002334111370457,-0.0538940864218187
0.703567855951984,-0.9518626040659051
0.7069023007669223,-2.0601443993223096
0.7102367455818607,-3.3287369311424087
0.713571190396799,-4.699180308097239
0.7169056352117372,-6.1071956534338385
0.7202400800266756,-7.4856387603086825
0.7235745248416139,-8.767635882399968
0.7269089696565522,-9.889758076293813
0.7302434144714905,-10.795086546085708
0.7335778592864288,-11.436024206871044
0.7369123041013671,-11.776718148924537
0.7402467489163055,-11.794973510379027
0.7435811937312438,-11.48356082193039
0.746915638546182,-10.850845273033029
0.7502500833611204,-9.92069643463838
0.7535845281760587,-8.73166944508398
0.756918972990997,-7.3354820832751635
0.7602534178059354,-5.794845013585296
0.7635878626208736,-4.180733290173584
0.7669223074358119,-2.5692145257088974
0.7702567522507503,-1.0379716676290958
0.7735911970656886,0.33732501358977096
0.7769256418806268,1.486632185459326
0.7802600866955652,2.3489667795954263
0.7835945315105035,2.8754960857029586
0.7869289763254418,3.032134646217597
0.7902634211403802,2.8015173340099047
0.7935978659553184,2.1842436213472585
0.7969323107702567,1.1993189151848096
0.8002667555851951,-0.1162463433406451
0.8036012004001334,-1.7086818206300087
0.8069356452150717,-3.5095105247319314
0.81027009003001,-5.438336652606962
0.8136045348449483,-7.406259738038159
0.8169389796598866,-9.319776043044246
0.820273424474825,-11.085002918227971
0.8236078692897633,-12.612043387549924
0.8269423141047015,-13.819297435736091
0.8302767589196399,-14.637524016532558
0.8336112037345782,-15.013463929187601
0.8369456485495165,-14.912848330757246
0.8402800933644549,-14.322640293569311
0.8436145381793931,-13.252386654168529
0.8469489829943314,-11.73459327958641
0.8502834278092698,-9.824077364508922
0.8536178726242081,-7.5962938104891045
0.8569523174391463,-5.144677311383849
0.8602867622540847,-2.577085582879196
